Index,Segment,Date,Time,TimeZone,State1,State2,State3,Fujita,Fatalities,Injuries,Width,Length,County1,County2,County3,County4,County5,County6,County7,County8,County9,County10,County11,County12,Damage,CropLoss,TouchdownLat,TouchdownLon,LiftoffLat,LiftoffLon,NumberOfStates,StateTor,TorNum,RecordStatus
20110621.19.48,Summary,6/21/11,0:15:00,3,Iowa,-,-,0,0,0,30,0.8,Tama,-,-,-,-,-,-,-,-,-,-,-,$0.08 ,,42.0851,-92.4039,42.0881,-92.3889,1,,301983,Unmodified
20110626.19.49,Summary,6/26/11,18:55:00,3,Iowa,-,-,0,0,0,100,3.6,Harrison,-,-,-,-,-,-,-,-,-,-,-,-,,41.8191,-95.9101,41.8124,-95.8408,1,,352105,Unmodified
20110626.19.50,Summary,6/26/11,19:40:00,3,Iowa,-,-,1,0,0,100,2.37,Carroll,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,41.96,-94.98,41.9614,-94.934,1,,304542,Unmodified
20110711.19.51,Summary,7/11/11,1:52:00,3,Iowa,-,-,0,0,0,50,2.21,Webster,-,-,-,-,-,-,-,-,-,-,-,-,,42.4273,-94.2883,42.432,-94.2455,1,,313017,Unmodified
20120414.19.366428,Summary,4/14/12,13:28:00,3,Iowa,-,-,0,0,0,25,0.4,Monona,-,-,-,-,-,-,-,-,-,-,-,-,,42.1429,-96.0131,42.1487,-96.0114,1,,366428,Unmodified
20120414.19.365649,Summary,4/14/12,16:28:00,3,Iowa,-,-,2,0,4,880,12.23,Fremont,-,-,-,-,-,-,-,-,-,-,-,-,,40.7514,-95.8194,40.8858,-95.6671,1,,365649,Unmodified
20120414.19.366995,Summary,4/14/12,17:52:00,3,Iowa,-,-,2,0,2,800,16.59,Adams,Union,-,-,-,-,-,-,-,-,-,-,$5.05 ,,41.027,-94.4806,41.1419,-94.201,1,,366995,Unmodified
20120414.19.365282,Summary,4/14/12,18:54:00,3,Iowa,-,-,1,0,0,75,0.85,Warren,-,-,-,-,-,-,-,-,-,-,-,$0.20 ,,41.1884,-93.6702,41.1908,-93.6541,1,,365282,Unmodified
20120414.19.365283,Summary,4/14/12,20:22:00,3,Iowa,-,-,1,0,0,90,1.27,Mahaska,-,-,-,-,-,-,-,-,-,-,-,$0.08 ,,41.2498,-92.5092,41.2493,-92.4847,1,,365283,Unmodified
20120414.19.372581,Summary,4/14/12,20:35:00,3,Iowa,-,-,1,0,0,50,3,Keokuk,-,-,-,-,-,-,-,-,-,-,-,-,,41.17,-92.3392,41.18,-92.2596,1,,372581,Unmodified
20120414.19.365679,Summary,4/14/12,23:55:00,3,Iowa,-,-,1,0,0,440,1.04,Pottawattamie,-,-,-,-,-,-,-,-,-,-,-,-,,41.2727,-95.7393,41.2849,-95.7278,1,,365679,Unmodified
20120421.19.374957,Summary,4/21/12,15:27:00,3,Iowa,-,-,0,0,0,25,1.66,Clay,-,-,-,-,-,-,-,-,-,-,-,-,,43.1,-95.12,43.09,-95.09,1,,374957,Unmodified
20120421.19.374959,Summary,4/21/12,15:43:00,3,Iowa,-,-,0,0,0,50,0.51,Clay,-,-,-,-,-,-,-,-,-,-,-,-,,43,-94.95,43,-94.94,1,,374959,Unmodified
20120501.19.382290,Summary,5/1/12,20:40:00,3,Iowa,-,-,0,0,0,50,2.61,Clay,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,43.13,-95.37,43.12,-95.32,1,,382290,Unmodified
20120503.19.383794,Summary,5/3/12,19:40:00,3,Iowa,-,-,2,0,0,440,6.73,Henry,Washington,-,-,-,-,-,-,-,-,-,-,<$50,,41.1355,-91.67,41.2033,-91.5779,1,,383794,Unmodified
20120504.19.382740,Summary,5/4/12,14:15:00,3,Iowa,-,-,0,0,0,50,0.5,Sioux,-,-,-,-,-,-,-,-,-,-,-,-,,43.04,-96.2,43.04,-96.19,1,,382740,Unmodified
20120504.19.382742,Summary,5/4/12,14:22:00,3,Iowa,-,-,0,0,0,50,0.5,Sioux,-,-,-,-,-,-,-,-,-,-,-,-,,43.05,-96.06,43.05,-96.05,1,,382742,Unmodified
20120504.19.382751,Summary,5/4/12,14:50:00,3,Iowa,-,-,0,0,0,50,0.5,O'Brien,-,-,-,-,-,-,-,-,-,-,-,-,,43.09,-95.69,43.09,-95.68,1,,382751,Unmodified
20120504.19.370091,Summary,5/4/12,16:52:00,3,Iowa,-,-,1,0,0,90,0.81,Winnebago,-,-,-,-,-,-,-,-,-,-,-,-,,43.4873,-93.7653,43.4863,-93.7492,1,,370091,Unmodified
20120524.19.374961,Summary,5/24/12,15:56:00,3,Iowa,-,-,1,0,0,30,2.99,Fayette,-,-,-,-,-,-,-,-,-,-,-,$0.03 ,,42.9661,-91.9604,42.9868,-91.9085,1,,374961,Unmodified
20130519.19.440819,Summary,5/19/13,17:32:00,3,Iowa,-,-,0,0,0,100,2.08,Dallas,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,41.5878,-94.0668,41.6039,-94.0329,1,,440819,Unmodified
20130519.19.440821,Summary,5/19/13,17:45:00,3,Iowa,-,-,1,0,0,100,1.43,Dallas,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,41.6656,-93.9073,41.6774,-93.8845,1,,440821,Unmodified
20130519.19.440822,Summary,5/19/13,18:07:00,3,Iowa,-,-,1,0,0,150,4.71,Polk,Story,-,-,-,-,-,-,-,-,-,-,$0.09 ,,41.8463,-93.6687,41.865,-93.5808,1,,440822,Unmodified
20130526.19.442501,Summary,5/26/13,18:23:00,3,Iowa,-,-,0,0,0,30,0.12,Ringgold,-,-,-,-,-,-,-,-,-,-,-,-,,40.7901,-94.3705,40.7885,-94.3698,1,,442501,Unmodified
20130529.19.448900,Summary,5/29/13,16:46:00,3,Iowa,Wisconsin,-,0,0,0,10,6.38,Clayton,Grant,-,-,-,-,-,-,-,-,-,-,$0.02 ,,42.8682,-91.2178,42.92,-91.1155,2,,448900,Unmodified
20130529.19.448900,State,5/29/13,16:46:00,3,Iowa,,,0,0,0,10,4.82,Clayton,-,-,-,-,-,-,-,-,-,-,-,$0.02 ,,42.8682,-91.2178,42.9025,-91.135,2,,448900,Unmodified
20130529.19.448900,State,5/29/13,16:51:00,3,Wisconsin,,,0,0,0,10,1.56,Grant,-,-,-,-,-,-,-,-,-,-,-,-,,42.9025,-91.135,42.92,-91.1155,2,,448900,Unmodified
20130530.19.451690,Summary,5/30/13,15:10:00,3,Iowa,-,-,1,0,0,100,2.43,Muscatine,-,-,-,-,-,-,-,-,-,-,-,$0.03 ,,41.3677,-91.354,41.4014,-91.3407,1,,451690,Unmodified
20130530.17.451693,Summary,5/30/13,15:44:00,3,Illinois,Iowa,-,1,0,0,150,3.96,Rock Island,Scott,-,-,-,-,-,-,-,-,-,-,$0.14 ,,41.4345,-90.7256,41.486,-90.6948,2,,451693,Unmodified
20130530.17.451693,State,5/30/13,15:44:00,3,Illinois,,,0,0,0,150,1.25,Rock Island,-,-,-,-,-,-,-,-,-,-,-,$0.04 ,,41.4345,-90.7256,41.4523,-90.7217,2,,451693,Unmodified
20130530.17.451693,State,5/30/13,15:45:00,3,Iowa,,,1,0,0,150,2.71,Scott,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,41.4523,-90.7217,41.486,-90.6948,2,,451693,Unmodified
20130531.19.450121,Summary,5/31/13,17:09:00,3,Iowa,-,-,0,0,0,10,0.18,Floyd,-,-,-,-,-,-,-,-,-,-,-,-,,43.1691,-92.7323,43.1697,-92.7288,1,,450121,Unmodified
20130612.19.446146,Summary,6/12/13,15:08:00,3,Iowa,-,-,3,0,0,200,6.2,Wright,-,-,-,-,-,-,-,-,-,-,-,$0.50 ,,42.8824,-93.6832,42.8384,-93.5811,1,,446146,Unmodified
20130612.19.446148,Summary,6/12/13,15:19:00,3,Iowa,-,-,1,0,0,125,5,Wright,-,-,-,-,-,-,-,-,-,-,-,$0.02 ,,42.849,-93.6044,42.8182,-93.5217,1,,446148,Unmodified
20130612.19.446149,Summary,6/12/13,15:32:00,3,Iowa,-,-,2,0,0,300,5.2,Franklin,-,-,-,-,-,-,-,-,-,-,-,$0.30 ,,42.8246,-93.4745,42.7913,-93.3831,1,,446149,Unmodified
20130612.19.451691,Summary,6/12/13,15:45:00,3,Iowa,-,-,1,0,0,150,2.71,Scott,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,41.4523,-90.7217,41.486,-90.6948,1,,451691,Unmodified
20130612.19.446150,Summary,6/12/13,15:46:00,3,Iowa,-,-,1,0,0,75,3.43,Franklin,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,42.7917,-93.3297,42.7656,-93.2722,1,,446150,Unmodified
20130612.19.484879,Summary,6/12/13,15:53:00,3,Iowa,-,-,0,0,0,125,1.26,Franklin,-,-,-,-,-,-,-,-,-,-,-,-,,42.7939,-93.2892,42.7808,-93.2719,1,,484879,Unmodified
20130612.19.446151,Summary,6/12/13,15:56:00,3,Iowa,-,-,0,0,0,50,1.11,Franklin,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,42.7771,-93.2299,42.7644,-93.2165,1,,446151,Unmodified
20130624.19.462311,Summary,6/24/13,14:08:00,3,Iowa,-,-,1,1,0,100,6.5,Muscatine,-,-,-,-,-,-,-,-,-,-,-,$0.50 ,,41.4456,-91.0841,41.4636,-90.9698,1,,462311,Unmodified
20130626.19.448676,Summary,6/26/13,11:41:00,3,Iowa,-,-,0,0,0,30,0.67,Webster,-,-,-,-,-,-,-,-,-,-,-,-,,42.6149,-94.0476,42.6073,-94.0393,1,,448676,Unmodified
20131004.31.472671,Summary,10/4/13,16:55:00,3,Nebraska,Iowa,-,2,0,2,264,26.56,Thurston,Monona,Woodbury,-,-,-,-,-,-,-,-,-,$0.40 ,,42.0805,-96.3861,42.4134,-96.1982,2,,472671,Unmodified
20131004.31.472671,State,10/4/13,16:55:00,3,Nebraska,,,2,0,2,250,7.29,Thurston,-,-,-,-,-,-,-,-,-,-,-,-,,42.0805,-96.3861,42.1536,-96.3305,2,,472671,Unmodified
20131004.31.472671,State,10/4/13,17:02:00,3,Iowa,,,2,0,0,264,19.27,Monona,Woodbury,-,-,-,-,-,-,-,-,-,-,$0.40 ,,42.1536,-96.3305,42.4134,-96.1982,2,,472671,Unmodified
20131004.19.476181,Summary,10/4/13,17:17:00,3,Iowa,-,-,1,0,0,100,1.17,Woodbury,-,-,-,-,-,-,-,-,-,-,-,$0.02 ,,42.2206,-96.2633,42.2359,-96.2537,1,,476181,Unmodified
20131004.19.476100,Summary,10/4/13,17:35:00,3,Iowa,-,-,4,0,0,2600,24.7,Woodbury,Cherokee,-,-,-,-,-,-,-,-,-,-,$2.01 ,,42.3319,-96.1086,42.5818,-95.7623,1,,476100,Unmodified
20131004.46.475778,Summary,10/4/13,17:35:00,3,South Dakota,Iowa,-,1,0,0,800,6.47,Union,Plymouth,-,-,-,-,-,-,-,-,-,-,$0.20 ,,42.57,-96.5562,42.656,-96.506,2,,475778,Unmodified
20131004.46.475778,State,10/4/13,17:35:00,3,South Dakota,,,1,0,0,800,4.75,Union,-,-,-,-,-,-,-,-,-,-,-,$0.20 ,,42.57,-96.5562,42.633,-96.519,2,,475778,Unmodified
20131004.46.475778,State,10/4/13,17:41:00,3,Iowa,,,0,0,0,400,1.72,Plymouth,-,-,-,-,-,-,-,-,-,-,-,-,,42.633,-96.519,42.656,-96.506,2,,475778,Unmodified
20131004.19.476081,Summary,10/4/13,17:50:00,3,Iowa,-,-,1,0,0,100,1.11,Plymouth,-,-,-,-,-,-,-,-,-,-,-,-,,42.6758,-96.4453,42.6884,-96.4316,1,,476081,Unmodified
20131004.19.476083,Summary,10/4/13,17:55:00,3,Iowa,-,-,0,0,0,50,1.28,Plymouth,-,-,-,-,-,-,-,-,-,-,-,-,,42.7464,-96.3815,42.7605,-96.3652,1,,476083,Unmodified
20131004.19.476157,Summary,10/4/13,18:41:00,3,Iowa,-,-,0,0,0,50,0.55,Cherokee,-,-,-,-,-,-,-,-,-,-,-,-,,42.6879,-95.622,42.6953,-95.618,1,,476157,Unmodified
20131004.19.476158,Summary,10/4/13,18:46:00,3,Iowa,-,-,0,0,0,50,0.4,Cherokee,-,-,-,-,-,-,-,-,-,-,-,-,,42.7167,-95.5901,42.7217,-95.5861,1,,476158,Unmodified
20131004.19.476159,Summary,10/4/13,19:18:00,3,Iowa,-,-,0,0,0,50,0.34,Cherokee,-,-,-,-,-,-,-,-,-,-,-,-,,42.836,-95.3967,42.84,-95.3927,1,,476159,Unmodified
20131004.19.476160,Summary,10/4/13,19:33:00,3,Iowa,-,-,1,0,0,200,5.45,Buena Vista,-,-,-,-,-,-,-,-,-,-,-,$1.20 ,,42.6032,-95.3649,42.6644,-95.2973,1,,476160,Unmodified
20131004.19.476161,Summary,10/4/13,19:47:00,3,Iowa,-,-,0,0,0,100,0.71,Clay,-,-,-,-,-,-,-,-,-,-,-,-,,42.978,-95.0574,42.985,-95.0472,1,,476161,Unmodified
20140327.19.497549,Summary,3/27/14,15:41:00,3,Iowa,-,-,0,0,0,75,0.73,Clarke,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,40.9854,-93.7744,40.9948,-93.7681,1,,497549,Unmodified
20140413.19.504405,Summary,4/13/14,16:56:00,3,Iowa,-,-,0,0,0,25,1.3,Johnson,-,-,-,-,-,-,-,-,-,-,-,-,,41.488,-91.4437,41.5039,-91.4301,1,,504405,Unmodified
20140427.19.503591,Summary,4/27/14,14:20:00,3,Iowa,-,-,1,2,0,1600,45.68,Wapello,Keokuk,Iowa,Johnson,-,-,-,-,-,-,-,-,$0.03 ,,41.1325,-92.3117,41.6601,-91.7825,1,,503591,Unmodified
20140427.19.504548,Summary,4/27/14,15:40:00,3,Iowa,-,-,0,0,0,50,0.5,Linn,-,-,-,-,-,-,-,-,-,-,-,-,,41.9625,-91.3819,41.9625,-91.3819,1,,504548,Unmodified
20140511.19.513711,Summary,5/11/14,15:24:00,3,Iowa,-,-,0,0,0,30,0.1,Lee,-,-,-,-,-,-,-,-,-,-,-,-,,40.6059,-91.5592,40.6059,-91.5592,1,,513711,Unmodified
20140511.19.516466,Summary,5/11/14,19:35:00,3,Iowa,-,-,1,0,0,100,3.91,Sioux,-,-,-,-,-,-,-,-,-,-,-,$500-$5000,,43.0973,-96.0144,43.1199,-95.9434,1,,516466,Unmodified
20140511.19.516467,Summary,5/11/14,19:50:00,3,Iowa,-,-,0,0,0,50,0.86,Sioux,-,-,-,-,-,-,-,-,-,-,-,-,,43.1031,-95.9293,43.1057,-95.9126,1,,516467,Unmodified
20140511.19.516468,Summary,5/11/14,19:59:00,3,Iowa,-,-,0,0,0,50,0.49,O'Brien,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,43.178,-95.814,43.182,-95.806,1,,516468,Unmodified
20140511.19.505986,Summary,5/11/14,20:43:00,3,Iowa,-,-,2,0,0,240,10.35,Guthrie,-,-,-,-,-,-,-,-,-,-,-,$1.30 ,,41.6108,-94.5128,41.7256,-94.3839,1,,505986,Unmodified
20140511.19.506001,Summary,5/11/14,20:56:00,3,Iowa,-,-,1,0,0,190,4.33,Guthrie,-,-,-,-,-,-,-,-,-,-,-,$0.40 ,,41.7239,-94.4243,41.7599,-94.3555,1,,506001,Unmodified
20140511.19.506002,Summary,5/11/14,21:21:00,3,Iowa,-,-,0,0,0,100,5.91,Dallas,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,41.7351,-93.9776,41.7998,-93.9024,1,,506002,Unmodified
20140511.19.506639,Summary,5/11/14,21:44:00,3,Iowa,-,-,0,0,0,100,1.68,Boone,-,-,-,-,-,-,-,-,-,-,-,$0.03 ,,41.9471,-93.7634,41.963,-93.7386,1,,506639,Unmodified
20140601.19.509718,Summary,6/1/14,11:42:00,3,Iowa,-,-,0,0,0,25,1.08,Winnebago,-,-,-,-,-,-,-,-,-,-,-,-,,43.3731,-93.931,43.3716,-93.9095,1,,509718,Unmodified
20140603.19.528410,Summary,6/3/14,16:02:00,3,Iowa,-,-,2,0,0,680,2.81,Pottawattamie,-,-,-,-,-,-,-,-,-,-,-,-,,41.3174,-95.5606,41.302,-95.5104,1,,528410,Unmodified
20140616.19.520210,Summary,6/16/14,14:43:00,3,Iowa,-,-,0,0,0,50,0.2,Lyon,-,-,-,-,-,-,-,-,-,-,-,-,,43.37,-96.31,43.37,-96.306,1,,520210,Unmodified
20140616.19.518011,Summary,6/16/14,16:44:00,3,Iowa,-,-,0,0,0,250,6.09,Pocahontas,Palo Alto,-,-,-,-,-,-,-,-,-,-,-,,42.8956,-94.627,42.9397,-94.5246,1,,518011,Unmodified
20140616.19.518014,Summary,6/16/14,17:22:00,3,Iowa,-,-,0,0,0,50,4.61,Humboldt,-,-,-,-,-,-,-,-,-,-,-,-,,42.7741,-94.1259,42.7633,-94.0363,1,,518014,Unmodified
20140616.19.518017,Summary,6/16/14,17:48:00,3,Iowa,-,-,1,0,0,110,3.03,Cerro Gordo,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,43.2062,-93.3101,43.1988,-93.2508,1,,518017,Unmodified
20140616.19.518029,Summary,6/16/14,17:52:00,3,Iowa,-,-,1,0,0,175,2.57,Wright,Franklin,-,-,-,-,-,-,-,-,-,-,$0.03 ,,42.875,-93.5054,42.8509,-93.467,1,,518029,Unmodified
20140616.19.518038,Summary,6/16/14,17:56:00,3,Iowa,-,-,0,0,0,40,1.1,Cerro Gordo,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,43.2216,-93.2126,43.2242,-93.1909,1,,518038,Unmodified
20140616.19.518044,Summary,6/16/14,18:39:00,3,Iowa,-,-,1,0,0,100,4.71,Butler,-,-,-,-,-,-,-,-,-,-,-,$0.20 ,,42.7918,-92.823,42.7878,-92.7302,1,,518044,Unmodified
20140616.19.518047,Summary,6/16/14,18:45:00,3,Iowa,-,-,0,0,0,150,1.72,Butler,-,-,-,-,-,-,-,-,-,-,-,$0.40 ,,42.7831,-92.7498,42.782,-92.7159,1,,518047,Unmodified
20140616.19.518049,Summary,6/16/14,18:52:00,3,Iowa,-,-,1,0,0,120,2.12,Butler,-,-,-,-,-,-,-,-,-,-,-,$0.20 ,,42.7849,-92.6323,42.7738,-92.5934,1,,518049,Unmodified
20140616.19.518050,Summary,6/16/14,19:12:00,3,Iowa,-,-,0,0,0,75,2,Bremer,-,-,-,-,-,-,-,-,-,-,-,-,,42.8134,-92.3349,42.8027,-92.2982,1,,518050,Unmodified
20140616.19.513994,Summary,6/16/14,20:30:00,3,Iowa,-,-,1,0,0,50,13.9,Buchanan,Delaware,-,-,-,-,-,-,-,-,-,-,$0.15 ,,42.5412,-91.6484,42.6368,-91.3982,1,,513994,Unmodified
20140616.19.513993,Summary,6/16/14,21:05:00,3,Iowa,-,-,0,0,0,30,0.07,Benton,-,-,-,-,-,-,-,-,-,-,-,-,,41.9792,-91.8728,41.9787,-91.8716,1,,513993,Unmodified
20140617.19.521194,Summary,6/17/14,22:27:00,3,Iowa,-,-,0,0,0,50,0.3,Lyon,-,-,-,-,-,-,-,-,-,-,-,-,,43.27,-96,43.27,-95.994,1,,521194,Unmodified
20140618.19.521200,Summary,6/18/14,0:15:00,3,Iowa,-,-,0,0,0,50,0.2,Clay,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,43.09,-95.33,43.09,-95.326,1,,521200,Unmodified
20140619.19.524803,Summary,6/19/14,12:30:00,3,Iowa,-,-,0,0,0,50,0.15,Clay,-,-,-,-,-,-,-,-,-,-,-,-,,43.15,-95.15,43.15,-95.147,1,,524803,Unmodified
20140619.19.518362,Summary,6/19/14,14:04:00,3,Iowa,-,-,1,0,0,75,15.69,Delaware,-,-,-,-,-,-,-,-,-,-,-,$0.05 ,,42.4483,-91.3733,42.6347,-91.1972,1,,518362,Unmodified
20140629.19.524267,Summary,6/29/14,18:28:00,3,Iowa,-,-,0,0,0,40,1.99,Hamilton,-,-,-,-,-,-,-,-,-,-,-,-,,42.302,-93.7356,42.2895,-93.7004,1,,524267,Unmodified
20140629.19.515804,Summary,6/29/14,19:08:00,3,Iowa,-,-,0,0,0,50,0.5,Shelby,-,-,-,-,-,-,-,-,-,-,-,-,,41.7182,-95.5114,41.7183,-95.5018,1,,515804,Unmodified
20140629.19.524562,Summary,6/29/14,19:18:00,3,Iowa,-,-,1,0,0,50,1.9,Grundy,-,-,-,-,-,-,-,-,-,-,-,$0.03 ,,42.3471,-92.6911,42.3453,-92.654,1,,524562,Unmodified
20140629.19.524271,Summary,6/29/14,19:25:00,3,Iowa,-,-,1,0,0,75,1.27,Hardin,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,42.268,-93.0937,42.2614,-93.0707,1,,524271,Unmodified
20140629.19.520337,Summary,6/29/14,21:36:00,3,Iowa,-,-,0,0,0,25,0.1,Jones,-,-,-,-,-,-,-,-,-,-,-,-,,42.09,-90.96,42.09,-90.96,1,,520337,Unmodified
20140630.19.516316,Summary,6/30/14,11:42:00,3,Iowa,-,-,1,0,0,200,7.12,Adair,-,-,-,-,-,-,-,-,-,-,-,$0.20 ,,41.4638,-94.4672,41.427,-94.3388,1,,516316,Unmodified
20140630.19.526790,Summary,6/30/14,12:02:00,3,Iowa,-,-,1,0,0,460,7.54,Story,Marshall,-,-,-,-,-,-,-,-,-,-,$0.17 ,,42.1635,-93.2637,42.2087,-93.1306,1,,526790,Unmodified
20140630.19.516318,Summary,6/30/14,12:13:00,3,Iowa,-,-,1,0,0,75,1.34,Madison,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,41.4042,-93.9532,41.389,-93.9371,1,,516318,Unmodified
20140630.19.525397,Summary,6/30/14,12:15:00,3,Iowa,-,-,1,0,0,400,6.38,Madison,-,-,-,-,-,-,-,-,-,-,-,$0.10 ,,41.3993,-93.9163,41.3684,-93.8003,1,,525397,Unmodified
20140630.19.526807,Summary,6/30/14,12:15:00,3,Iowa,-,-,1,0,0,190,11.01,Marshall,Hardin,Hardin,-,-,-,-,-,-,-,-,-,$0.10 ,,42.1714,-93.1434,42.2211,-93.0359,1,,526807,Unmodified
20140630.19.526839,Summary,6/30/14,12:27:00,3,Iowa,-,-,1,0,0,190,2.03,Warren,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,41.3891,-93.7385,41.3659,-93.7144,1,,526839,Unmodified
20140630.19.516317,Summary,6/30/14,13:02:00,3,Iowa,-,-,2,0,0,150,3.7,Tama,-,-,-,-,-,-,-,-,-,-,-,$0.15 ,,42.2117,-92.5253,42.1883,-92.4604,1,,516317,Unmodified
20140630.19.520338,Summary,6/30/14,13:27:00,3,Iowa,-,-,1,0,0,75,0.43,Benton,-,-,-,-,-,-,-,-,-,-,-,-,,42.2264,-91.9131,42.2223,-91.9067,1,,520338,Unmodified
20140706.19.517441,Summary,7/6/14,17:03:00,3,Iowa,-,-,0,0,0,25,0.55,Hamilton,-,-,-,-,-,-,-,-,-,-,-,-,,42.3244,-93.6873,42.3187,-93.6796,1,,517441,Unmodified
20140706.19.517520,Summary,7/6/14,18:00:00,3,Iowa,-,-,0,0,0,15,0.4,Butler,-,-,-,-,-,-,-,-,-,-,-,-,,42.6341,-92.8757,42.6299,-92.8705,1,,517520,Unmodified
20140706.19.517645,Summary,7/6/14,18:58:00,3,Iowa,-,-,1,0,0,100,3.21,Grundy,-,-,-,-,-,-,-,-,-,-,-,$0.20 ,,42.3327,-92.6384,42.3007,-92.5928,1,,517645,Unmodified
20140706.19.526580,Summary,7/6/14,19:08:00,3,Iowa,-,-,0,0,0,20,1.47,Grundy,Tama,-,-,-,-,-,-,-,-,-,-,-,,42.2975,-92.5902,42.2822,-92.5702,1,,526580,Unmodified
20140706.19.517646,Summary,7/6/14,19:12:00,3,Iowa,-,-,1,0,0,225,9.68,Tama,-,-,-,-,-,-,-,-,-,-,-,$0.03 ,,42.2878,-92.5499,42.1952,-92.4078,1,,517646,Unmodified
20140706.19.517655,Summary,7/6/14,19:41:00,3,Iowa,-,-,0,0,0,20,0.94,Guthrie,-,-,-,-,-,-,-,-,-,-,-,-,,41.5155,-94.2749,41.5038,-94.2654,1,,517655,Unmodified
20140706.19.517654,Summary,7/6/14,19:45:00,3,Iowa,-,-,0,0,0,80,4.63,Jasper,-,-,-,-,-,-,-,-,-,-,-,-,,41.8202,-93.0568,41.7683,-92.9998,1,,517654,Unmodified
20140706.19.520756,Summary,7/6/14,19:56:00,3,Iowa,-,-,0,0,0,10,0.1,Benton,-,-,-,-,-,-,-,-,-,-,-,-,,42.09,-92.25,42.09,-92.25,1,,520756,Unmodified
20140706.19.524574,Summary,7/6/14,20:15:00,3,Iowa,-,-,0,0,0,25,0.52,Jasper,-,-,-,-,-,-,-,-,-,-,-,-,,41.7245,-92.9674,41.7178,-92.9719,1,,524574,Unmodified
20140817.19.527839,Summary,8/17/14,18:00:00,3,Iowa,-,-,0,0,0,25,0.83,Emmet,-,-,-,-,-,-,-,-,-,-,-,-,,43.4287,-94.6202,43.423,-94.6057,1,,527839,Unmodified
20140831.19.533460,Summary,8/31/14,18:57:00,3,Iowa,-,-,0,0,0,60,1.9,Carroll,-,-,-,-,-,-,-,-,-,-,-,$0.00 ,,42.1122,-94.6781,42.1276,-94.6473,1,,533460,Unmodified
20140831.19.533461,Summary,8/31/14,19:36:00,3,Iowa,-,-,1,0,0,40,3.32,Webster,-,-,-,-,-,-,-,-,-,-,-,$0.20 ,,42.3072,-94.0661,42.3074,-94.0011,1,,533461,Unmodified
20150409.19.565380,Summary,4/9/15,16:04:00,3,Iowa,Illinois,-,1,0,0,100,29.15,Scott,Clinton,Whiteside,-,-,-,-,-,-,-,-,-,$0.01 ,,41.6353,-90.8953,41.9008,-90.1041,2,,565380,Unmodified
20150409.19.565380,State,4/9/15,16:04:00,3,Iowa,,,1,0,0,100,25.24,Scott,Clinton,-,-,-,-,-,-,-,-,-,-,$0.01 ,,41.6353,-90.8953,41.8732,-90.1704,2,,565380,Unmodified
20150409.19.565380,State,4/9/15,16:54:00,3,Illinois,,,1,0,0,75,3.91,Whiteside,-,-,-,-,-,-,-,-,-,-,-,-,,41.8732,-90.1704,41.9008,-90.1041,2,,565380,Unmodified
20150409.19.565382,Summary,4/9/15,16:24:00,3,Iowa,-,-,1,0,0,100,5.7,Clinton,-,-,-,-,-,-,-,-,-,-,-,$0.01 ,,41.7589,-90.6176,41.8009,-90.5223,1,,565382,Unmodified
20150503.19.576971,Summary,5/3/15,16:34:00,3,Iowa,-,-,0,0,0,50,0.25,Dickinson,-,-,-,-,-,-,-,-,-,-,-,-,,43.31,-94.93,43.31,-94.925,1,,576971,Unmodified
20150510.19.577274,Summary,5/10/15,14:28:00,3,Iowa,-,-,0,0,0,50,0.85,Sioux,-,-,-,-,-,-,-,-,-,-,-,-,,43.23,-96.46,43.24,-96.45,1,,577274,Unmodified
20150510.19.565904,Summary,5/10/15,18:10:00,3,Iowa,-,-,1,0,0,700,23.34,Carroll,Calhoun,-,-,-,-,-,-,-,-,-,-,$1.03 ,,42.1467,-94.8402,42.4481,-94.6361,1,,565904,Unmodified
20150510.19.566652,Summary,5/10/15,19:14:00,3,Iowa,-,-,0,0,0,400,1.03,Calhoun,-,-,-,-,-,-,-,-,-,-,-,-,,42.5192,-94.5794,42.5337,-94.5751,1,,566652,Unmodified
20150517.19.575674,Summary,5/17/15,1:20:00,3,Iowa,-,-,0,0,0,130,7.11,Madison,-,-,-,-,-,-,-,-,-,-,-,$0.03 ,,41.1702,-93.8964,41.273,-93.898,1,,575674,Unmodified
20150517.19.575679,Summary,5/17/15,1:27:00,3,Iowa,-,-,0,0,0,50,1.7,Madison,-,-,-,-,-,-,-,-,-,-,-,-,,41.2513,-93.982,41.2718,-93.9639,1,,575679,Unmodified
